frame.number,frame.time_epoch,ip.src,ip.dst,ipv6.src,ipv6.dst,ip.proto,ipv6.nxt,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,frame.len
40234,1787931522.332911000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40235,1787931522.333732300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40236,1787931522.353351400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,96
40237,1787931522.355014500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40238,1787931522.355016300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40239,1787931522.355243900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40240,1787931522.357245900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40241,1787931522.357618700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40242,1787931522.357620600,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40243,1787931522.358590500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40244,1787931522.359357800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40245,1787931522.359370600,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40246,1787931522.359372300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40247,1787931522.359727900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40248,1787931522.360088000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40249,1787931522.360574200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40250,1787931522.362570700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40251,1787931522.365005100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40252,1787931522.365383000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40253,1787931522.365722100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40254,1787931522.368013700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40255,1787931522.368734400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40256,1787931522.368736200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40257,1787931522.369159700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40258,1787931522.369431000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40259,1787931522.373566700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40260,1787931522.373569200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40261,1787931522.373574800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40262,1787931522.374153200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40263,1787931522.385542100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40264,1787931522.387167700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40265,1787931522.387169700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40266,1787931522.387786400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40267,1787931522.388878200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40268,1787931522.389443500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40269,1787931522.389705900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40270,1787931522.390618700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40271,1787931522.395228800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40272,1787931522.395230900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40273,1787931522.395232300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40274,1787931522.395233400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40275,1787931522.395560800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40276,1787931522.397372700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40277,1787931522.397374000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40278,1787931522.399024200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40279,1787931522.399547100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40280,1787931522.399548400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40281,1787931522.399904900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40282,1787931522.401701300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40283,1787931522.403071100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40284,1787931522.412072000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40285,1787931522.412073200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40286,1787931522.414043100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40287,1787931522.414044400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40288,1787931522.414045500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40289,1787931522.414046400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40290,1787931522.414051300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40291,1787931522.414052300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40292,1787931522.414053400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40293,1787931522.414054500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40294,1787931522.414055700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40295,1787931522.414389100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40296,1787931522.414637200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40297,1787931522.444816700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,96
40298,1787931522.449136500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40299,1787931522.449138100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40300,1787931522.449139100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40301,1787931522.449140200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40302,1787931522.449141300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40303,1787931522.449142500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40304,1787931522.449143700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40305,1787931522.449144700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40306,1787931522.449145700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40307,1787931522.449146900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40308,1787931522.449148200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40309,1787931522.449157200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40310,1787931522.449158600,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40311,1787931522.449159900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40312,1787931522.449161200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40313,1787931522.449783100,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40314,1787931522.449918900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40315,1787931522.449920700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40316,1787931522.449921900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40317,1787931522.466080900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40318,1787931522.468113000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40319,1787931522.468114900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40320,1787931522.468116100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40321,1787931522.468117300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40322,1787931522.468124300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,773
40323,1787931522.468125800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1289
40324,1787931522.468127500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40325,1787931522.468128700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40326,1787931522.468129900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40327,1787931522.468554500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40328,1787931522.475501100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40329,1787931522.475502800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40330,1787931522.475872200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40331,1787931522.477448400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40332,1787931522.477787900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40333,1787931522.482133500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40334,1787931522.482135100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40335,1787931522.482136300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40336,1787931522.482137900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40337,1787931522.482139100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40338,1787931522.482140300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40339,1787931522.482141500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40340,1787931522.482142700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40341,1787931522.482154000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40342,1787931522.482155200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40343,1787931522.482598000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40344,1787931522.483632600,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40345,1787931522.483634500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40346,1787931522.506221000,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,101
40347,1787931522.506399900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40348,1787931522.506401700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40349,1787931522.507629700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40350,1787931522.507631200,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40351,1787931522.508891300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40352,1787931522.508892800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40353,1787931522.508893900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40354,1787931522.515620300,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40355,1787931522.515621700,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40356,1787931522.517769400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40357,1787931522.517775000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40358,1787931522.517775800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40359,1787931522.517776600,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40360,1787931522.517777400,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40361,1787931522.517784100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40362,1787931522.517785000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40363,1787931522.517785800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40364,1787931522.517808800,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40365,1787931522.518066900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40366,1787931522.518263100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40367,1787931522.520346100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40368,1787931522.520347000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40369,1787931522.520479700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,95
40370,1787931522.520566500,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40371,1787931522.521670900,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40372,1787931522.521672000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40373,1787931522.531157000,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,1296
40374,1787931522.531509600,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,677
40375,1787931522.552525400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2405:200:1630:b0d::c,,17,,,58652,443,96
40376,1787931522.567982100,,,2405:200:1630:b0d::c,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,58652,92
40377,1787931522.598048000,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,1291
40378,1787931522.598049700,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,1296
40379,1787931522.598050900,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,1296
40380,1787931522.598051800,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,1296
40381,1787931522.598053800,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,278
40382,1787931522.598055300,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,90
40383,1787931522.629409500,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4003:c05::77,,17,,,62379,443,99
40384,1787931522.849799700,,,2404:6800:4003:c05::77,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,62379,92
40385,1787931522.869295400,10.110.136.156,10.110.136.252,,,6,,51729,53,,,66
40386,1787931522.869851800,10.110.136.156,10.110.136.252,,,6,,65229,53,,,66
40387,1787931522.870250400,10.110.136.156,10.110.136.252,,,6,,61938,53,,,66
40388,1787931522.875760000,10.110.136.252,10.110.136.156,,,6,,53,51729,,,66
40389,1787931522.875762000,10.110.136.252,10.110.136.156,,,6,,53,65229,,,66
40390,1787931522.875762800,10.110.136.252,10.110.136.156,,,6,,53,61938,,,66
40391,1787931522.875948200,10.110.136.156,10.110.136.252,,,6,,51729,53,,,54
40392,1787931522.876029200,10.110.136.156,10.110.136.252,,,6,,65229,53,,,54
40393,1787931522.876061200,10.110.136.156,10.110.136.252,,,6,,61938,53,,,54
40394,1787931522.876094600,10.110.136.156,10.110.136.252,,,6,,65229,53,,,56
40395,1787931522.876221200,10.110.136.156,10.110.136.252,,,6,,65229,53,,,91
40396,1787931522.876450300,10.110.136.156,10.110.136.252,,,6,,51729,53,,,56
40397,1787931522.876502800,10.110.136.156,10.110.136.252,,,6,,51729,53,,,91
40398,1787931522.876599500,10.110.136.156,10.110.136.252,,,6,,61938,53,,,56
40399,1787931522.876658900,10.110.136.156,10.110.136.252,,,6,,61938,53,,,91
40400,1787931522.881240500,10.110.136.252,10.110.136.156,,,6,,53,65229,,,54
40401,1787931522.881241800,10.110.136.252,10.110.136.156,,,6,,53,65229,,,54
40402,1787931522.881372100,10.110.136.252,10.110.136.156,,,6,,53,51729,,,54
40403,1787931522.881373200,10.110.136.252,10.110.136.156,,,6,,53,51729,,,54
40404,1787931522.881374200,10.110.136.252,10.110.136.156,,,6,,53,61938,,,54
40405,1787931522.881375100,10.110.136.252,10.110.136.156,,,6,,53,61938,,,54
40406,1787931523.157031900,10.110.136.252,10.110.136.156,,,6,,53,51729,,,55
40407,1787931523.157033300,10.110.136.252,10.110.136.156,,,6,,53,65229,,,55
40408,1787931523.157034100,10.110.136.252,10.110.136.156,,,6,,53,61938,,,55
40409,1787931523.205760400,10.110.136.156,10.110.136.252,,,6,,51729,53,,,54
40410,1787931523.205882400,10.110.136.156,10.110.136.252,,,6,,65229,53,,,54
40411,1787931523.205912200,10.110.136.156,10.110.136.252,,,6,,61938,53,,,54
40412,1787931523.208521400,10.110.136.252,10.110.136.156,,,6,,53,51729,,,166
40413,1787931523.208523600,10.110.136.252,10.110.136.156,,,6,,53,65229,,,144
40414,1787931523.208525300,10.110.136.252,10.110.136.156,,,6,,53,61938,,,132
40415,1787931523.209236400,10.110.136.156,10.110.136.252,,,6,,61938,53,,,54
40416,1787931523.209454400,10.110.136.156,10.110.136.252,,,6,,65229,53,,,54
40417,1787931523.209618400,10.110.136.156,10.110.136.252,,,6,,51729,53,,,54
40418,1787931523.211852800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,1292
40419,1787931523.211968700,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,1292
40420,1787931523.212033600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,1292
40421,1787931523.212398200,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,142
40422,1787931523.212794900,10.110.136.252,10.110.136.156,,,6,,53,61938,,,54
40423,1787931523.212795900,10.110.136.252,10.110.136.156,,,6,,53,65229,,,54
40424,1787931523.212796700,10.110.136.252,10.110.136.156,,,6,,53,51729,,,54
40425,1787931523.212863100,10.110.136.156,10.110.136.252,,,6,,61938,53,,,54
40426,1787931523.212928000,10.110.136.156,10.110.136.252,,,6,,65229,53,,,54
40427,1787931523.212958200,10.110.136.156,10.110.136.252,,,6,,51729,53,,,54
40428,1787931523.362827900,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,106
40429,1787931523.403308000,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,106
40430,1787931523.444218300,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,1296
40431,1787931523.444220900,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,1296
40432,1787931523.468558300,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,1296
40433,1787931523.468562300,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,355
40434,1787931523.468841800,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,1007
40435,1787931523.468843500,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,100
40436,1787931523.468845200,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,90
40437,1787931523.469694400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,140
40438,1787931523.469894400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,93
40439,1787931523.470374600,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,1288
40440,1787931523.470464400,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,1292
40441,1787931523.470506800,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,175
40442,1787931523.557972500,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,186
40443,1787931523.598185900,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,94
40444,1787931523.603498000,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,93
40445,1787931523.644286300,,,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,2404:6800:4007:831::200e,,17,,,50899,443,94
40446,1787931523.648865800,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,89
40447,1787931523.648867200,,,2404:6800:4007:831::200e,2409:4073:197:3dbc:30ff:ee1:4a11:71ca,,17,,,443,50899,89
